Pixel Value,Distance,Concentration
239,1498.9333812062196,15.0729544512378
239,1501.1579324585366,15.0729544512378
240,1503.387900081514,15.0729544512378
236,1505.6233038810562,15.0729544512378
235,1505.6233038810562,15.0729544512378
240,1999.8839769469453,19.680399050122
240,1999.8839769469453,19.680399050122
241,2003.494756412964,19.680399050122
241,2007.116742212081,19.680399050122
222,2010.7499865949576,19.680399050122
222,2010.7499865949576,19.680399050122
227,499.6901082011318,14.45724416576915
228,499.6901082011318,14.45724416576915
227,500.1479547180083,14.45724416576915
225,500.6063064677872,14.45724416576915
219,501.0651642872157,14.45724416576915
221,501.0651642872157,14.45724416576915
238,1498.9333812062196,14.88823328718355
239,1498.9333812062196,14.88823328718355
240,1501.1579324585366,14.88823328718355
241,1503.387900081514,14.88823328718355
233,1505.6233038810562,14.88823328718355
231,1505.6233038810562,14.88823328718355
236,1999.8839769469453,19.43778411944524
236,1999.8839769469453,19.43778411944524
236,2003.494756412964,19.43778411944524
234,2007.116742212081,19.43778411944524
213,2010.7499865949576,19.43778411944524
214,2010.7499865949576,19.43778411944524
229,499.6901082011318,14.32292162193682
226,499.6901082011318,14.32292162193682
221,500.1479547180083,14.32292162193682
220,500.6063064677872,14.32292162193682
222,501.0651642872157,14.32292162193682
220,501.0651642872157,14.32292162193682
234,999.7194582951244,19.58979247681199
231,999.7194582951244,19.58979247681199
231,1000.8952365755066,19.58979247681199
229,1002.0730951105124,19.58979247681199
231,1003.2530394257902,19.58979247681199
224,1003.2530394257902,19.58979247681199
239,1498.9333812062196,14.69814388387071
240,1498.9333812062196,14.69814388387071
241,1501.1579324585366,14.69814388387071
241,1503.387900081514,14.69814388387071
235,1505.6233038810562,14.69814388387071
233,1505.6233038810562,14.69814388387071
237,1999.8839769469453,19.25600381997802
237,1999.8839769469453,19.25600381997802
237,2003.494756412964,19.25600381997802
236,2007.116742212081,19.25600381997802
216,2010.7499865949576,19.25600381997802
214,2010.7499865949576,19.25600381997802
223,499.6901082011318,14.23315041748547
223,499.6901082011318,14.23315041748547
225,500.1479547180083,14.23315041748547
226,500.6063064677872,14.23315041748547
216,501.0651642872157,14.23315041748547
217,501.0651642872157,14.23315041748547
234,999.7194582951244,19.3776898178849
229,999.7194582951244,19.3776898178849
231,1000.8952365755066,19.3776898178849
234,1002.0730951105124,19.3776898178849
233,1003.2530394257902,19.3776898178849
228,1003.2530394257902,19.3776898178849
244,1498.9333812062196,14.36614061585737
243,1498.9333812062196,14.36614061585737
238,1501.1579324585366,14.36614061585737
236,1503.387900081514,14.36614061585737
240,1505.6233038810562,14.36614061585737
241,1505.6233038810562,14.36614061585737
239,1999.8839769469453,19.03230274217653
236,1999.8839769469453,19.03230274217653
236,2003.494756412964,19.03230274217653
237,2007.116742212081,19.03230274217653
225,2010.7499865949576,19.03230274217653
222,2010.7499865949576,19.03230274217653
233,499.6901082011318,14.16642604754629
229,499.6901082011318,14.16642604754629
224,500.1479547180083,14.16642604754629
219,500.6063064677872,14.16642604754629
226,501.0651642872157,14.16642604754629
223,501.0651642872157,14.16642604754629
221,999.7194582951244,19.1373426150593
224,999.7194582951244,19.1373426150593
233,1000.8952365755066,19.1373426150593
240,1002.0730951105124,19.1373426150593
222,1003.2530394257902,19.1373426150593
227,1003.2530394257902,19.1373426150593
245,1498.9333812062196,14.17493843547395
245,1498.9333812062196,14.17493843547395
244,1501.1579324585366,14.17493843547395
242,1503.387900081514,14.17493843547395
237,1505.6233038810562,14.17493843547395
239,1505.6233038810562,14.17493843547395
242,1999.8839769469453,18.43415038762812
242,1999.8839769469453,18.43415038762812
242,2003.494756412964,18.43415038762812
241,2007.116742212081,18.43415038762812
223,2010.7499865949576,18.43415038762812
224,2010.7499865949576,18.43415038762812
216,499.6901082011318,13.92139234309612
215,499.6901082011318,13.92139234309612
214,500.1479547180083,13.92139234309612
213,500.6063064677872,13.92139234309612
209,501.0651642872157,13.92139234309612
209,501.0651642872157,13.92139234309612
237,999.7194582951244,18.96961105957907
241,999.7194582951244,18.96961105957907
238,1000.8952365755066,18.96961105957907
230,1002.0730951105124,18.96961105957907
237,1003.2530394257902,18.96961105957907
235,1003.2530394257902,18.96961105957907
236,1498.9333812062196,13.99387731308387
238,1498.9333812062196,13.99387731308387
238,1501.1579324585366,13.99387731308387
237,1503.387900081514,13.99387731308387
234,1505.6233038810562,13.99387731308387
235,1505.6233038810562,13.99387731308387
238,1999.8839769469453,18.29138259862631
238,1999.8839769469453,18.29138259862631
238,2003.494756412964,18.29138259862631
239,2007.116742212081,18.29138259862631
222,2010.7499865949576,18.29138259862631
222,2010.7499865949576,18.29138259862631
213,499.6901082011318,13.76732837810705
213,499.6901082011318,13.76732837810705
214,500.1479547180083,13.76732837810705
214,500.6063064677872,13.76732837810705
207,501.0651642872157,13.76732837810705
208,501.0651642872157,13.76732837810705
236,999.7194582951244,18.77302939941388
234,999.7194582951244,18.77302939941388
235,1000.8952365755066,18.77302939941388
237,1002.0730951105124,18.77302939941388
239,1003.2530394257902,18.77302939941388
238,1003.2530394257902,18.77302939941388
240,1498.9333812062196,13.74941238913696
239,1498.9333812062196,13.74941238913696
237,1501.1579324585366,13.74941238913696
238,1503.387900081514,13.74941238913696
224,1505.6233038810562,13.74941238913696
225,1505.6233038810562,13.74941238913696
236,1999.8839769469453,17.95824539786164
238,1999.8839769469453,17.95824539786164
238,2003.494756412964,17.95824539786164
238,2007.116742212081,17.95824539786164
218,2010.7499865949576,17.95824539786164
220,2010.7499865949576,17.95824539786164
224,499.6901082011318,13.58260934338453
226,499.6901082011318,13.58260934338453
228,500.1479547180083,13.58260934338453
229,500.6063064677872,13.58260934338453
221,501.0651642872157,13.58260934338453
222,501.0651642872157,13.58260934338453
242,999.7194582951244,18.62780940888491
238,999.7194582951244,18.62780940888491
227,1000.8952365755066,18.62780940888491
218,1002.0730951105124,18.62780940888491
245,1003.2530394257902,18.62780940888491
246,1003.2530394257902,18.62780940888491
238,1498.9333812062196,13.37021354206554
239,1498.9333812062196,13.37021354206554
239,1501.1579324585366,13.37021354206554
238,1503.387900081514,13.37021354206554
229,1505.6233038810562,13.37021354206554
232,1505.6233038810562,13.37021354206554
238,1999.8839769469453,17.61845113743084
237,1999.8839769469453,17.61845113743084
238,2003.494756412964,17.61845113743084
239,2007.116742212081,17.61845113743084
218,2010.7499865949576,17.61845113743084
216,2010.7499865949576,17.61845113743084
219,499.6901082011318,13.35137096477437
219,499.6901082011318,13.35137096477437
219,500.1479547180083,13.35137096477437
218,500.6063064677872,13.35137096477437
211,501.0651642872157,13.35137096477437
212,501.0651642872157,13.35137096477437
244,999.7194582951244,18.56028103866153
238,999.7194582951244,18.56028103866153
230,1000.8952365755066,18.56028103866153
225,1002.0730951105124,18.56028103866153
244,1003.2530394257902,18.56028103866153
232,1003.2530394257902,18.56028103866153
239,1498.9333812062196,13.23019805982905
241,1498.9333812062196,13.23019805982905
239,1501.1579324585366,13.23019805982905
236,1503.387900081514,13.23019805982905
234,1505.6233038810562,13.23019805982905
238,1505.6233038810562,13.23019805982905
241,1999.8839769469453,17.35228739708217
241,1999.8839769469453,17.35228739708217
240,2003.494756412964,17.35228739708217
240,2007.116742212081,17.35228739708217
224,2010.7499865949576,17.35228739708217
221,2010.7499865949576,17.35228739708217
217,499.6901082011318,13.18612008362217
215,499.6901082011318,13.18612008362217
216,500.1479547180083,13.18612008362217
218,500.6063064677872,13.18612008362217
208,501.0651642872157,13.18612008362217
207,501.0651642872157,13.18612008362217
221,999.7194582951244,18.51899984289564
220,999.7194582951244,18.51899984289564
225,1000.8952365755066,18.51899984289564
231,1002.0730951105124,18.51899984289564
222,1003.2530394257902,18.51899984289564
218,1003.2530394257902,18.51899984289564
238,1498.9333812062196,13.11667791348215
238,1498.9333812062196,13.11667791348215
237,1501.1579324585366,13.11667791348215
237,1503.387900081514,13.11667791348215
231,1505.6233038810562,13.11667791348215
231,1505.6233038810562,13.11667791348215
234,1999.8839769469453,17.0929903209327
231,1999.8839769469453,17.0929903209327
233,2003.494756412964,17.0929903209327
233,2007.116742212081,17.0929903209327
212,2010.7499865949576,17.0929903209327
211,2010.7499865949576,17.0929903209327
213,499.6901082011318,13.0590765618419
213,499.6901082011318,13.0590765618419
213,500.1479547180083,13.0590765618419
213,500.6063064677872,13.0590765618419
210,501.0651642872157,13.0590765618419
209,501.0651642872157,13.0590765618419
224,999.7194582951244,18.33478794995142
225,999.7194582951244,18.33478794995142
232,1000.8952365755066,18.33478794995142
238,1002.0730951105124,18.33478794995142
226,1003.2530394257902,18.33478794995142
225,1003.2530394257902,18.33478794995142
236,1498.9333812062196,13.14618485678474
237,1498.9333812062196,13.14618485678474
237,1501.1579324585366,13.14618485678474
233,1503.387900081514,13.14618485678474
223,1505.6233038810562,13.14618485678474
222,1505.6233038810562,13.14618485678474
240,1999.8839769469453,16.95473411288642
239,1999.8839769469453,16.95473411288642
240,2003.494756412964,16.95473411288642
238,2007.116742212081,16.95473411288642
226,2010.7499865949576,16.95473411288642
226,2010.7499865949576,16.95473411288642
217,499.6901082011318,12.82634688422699
218,499.6901082011318,12.82634688422699
219,500.1479547180083,12.82634688422699
217,500.6063064677872,12.82634688422699
207,501.0651642872157,12.82634688422699
207,501.0651642872157,12.82634688422699
215,999.7194582951244,18.12497513335092
219,999.7194582951244,18.12497513335092
232,1000.8952365755066,18.12497513335092
245,1002.0730951105124,18.12497513335092
231,1003.2530394257902,18.12497513335092
228,1003.2530394257902,18.12497513335092
230,1498.9333812062196,12.96259336659665
228,1498.9333812062196,12.96259336659665
227,1501.1579324585366,12.96259336659665
228,1503.387900081514,12.96259336659665
226,1505.6233038810562,12.96259336659665
226,1505.6233038810562,12.96259336659665
234,1999.8839769469453,16.87459538425384
235,1999.8839769469453,16.87459538425384
236,2003.494756412964,16.87459538425384
236,2007.116742212081,16.87459538425384
220,2010.7499865949576,16.87459538425384
221,2010.7499865949576,16.87459538425384
223,499.6901082011318,12.74466274100913
222,499.6901082011318,12.74466274100913
224,500.1479547180083,12.74466274100913
228,500.6063064677872,12.74466274100913
217,501.0651642872157,12.74466274100913
217,501.0651642872157,12.74466274100913
234,999.7194582951244,17.85971561499483
241,999.7194582951244,17.85971561499483
242,1000.8952365755066,17.85971561499483
242,1002.0730951105124,17.85971561499483
244,1003.2530394257902,17.85971561499483
251,1003.2530394257902,17.85971561499483
234,1498.9333812062196,12.81384983680764
235,1498.9333812062196,12.81384983680764
234,1501.1579324585366,12.81384983680764
234,1503.387900081514,12.81384983680764
234,1505.6233038810562,12.81384983680764
231,1505.6233038810562,12.81384983680764
241,1999.8839769469453,16.56964997952741
239,1999.8839769469453,16.56964997952741
240,2003.494756412964,16.56964997952741
240,2007.116742212081,16.56964997952741
226,2010.7499865949576,16.56964997952741
225,2010.7499865949576,16.56964997952741
207,499.6901082011318,12.52963892844953
207,499.6901082011318,12.52963892844953
208,500.1479547180083,12.52963892844953
209,500.6063064677872,12.52963892844953
200,501.0651642872157,12.52963892844953
202,501.0651642872157,12.52963892844953
227,999.7194582951244,17.70497707868956
229,999.7194582951244,17.70497707868956
234,1000.8952365755066,17.70497707868956
235,1002.0730951105124,17.70497707868956
222,1003.2530394257902,17.70497707868956
227,1003.2530394257902,17.70497707868956
234,1498.9333812062196,12.68510163758732
232,1498.9333812062196,12.68510163758732
230,1501.1579324585366,12.68510163758732
232,1503.387900081514,12.68510163758732
229,1505.6233038810562,12.68510163758732
226,1505.6233038810562,12.68510163758732
238,1999.8839769469453,16.37343648455423
236,1999.8839769469453,16.37343648455423
232,2003.494756412964,16.37343648455423
231,2007.116742212081,16.37343648455423
219,2010.7499865949576,16.37343648455423
215,2010.7499865949576,16.37343648455423
221,499.6901082011318,12.40791317011048
220,499.6901082011318,12.40791317011048
221,500.1479547180083,12.40791317011048
220,500.6063064677872,12.40791317011048
213,501.0651642872157,12.40791317011048
212,501.0651642872157,12.40791317011048
226,999.7194582951244,17.54903947831585
231,999.7194582951244,17.54903947831585
236,1000.8952365755066,17.54903947831585
239,1002.0730951105124,17.54903947831585
233,1003.2530394257902,17.54903947831585
242,1003.2530394257902,17.54903947831585
234,1498.9333812062196,12.59572757261648
233,1498.9333812062196,12.59572757261648
232,1501.1579324585366,12.59572757261648
232,1503.387900081514,12.59572757261648
233,1505.6233038810562,12.59572757261648
230,1505.6233038810562,12.59572757261648
236,1999.8839769469453,16.15481301890427
237,1999.8839769469453,16.15481301890427
238,2003.494756412964,16.15481301890427
239,2007.116742212081,16.15481301890427
218,2010.7499865949576,16.15481301890427
219,2010.7499865949576,16.15481301890427
209,499.6901082011318,12.37302374149867
210,499.6901082011318,12.37302374149867
211,500.1479547180083,12.37302374149867
210,500.6063064677872,12.37302374149867
204,501.0651642872157,12.37302374149867
204,501.0651642872157,12.37302374149867
227,999.7194582951244,17.26230804275011
228,999.7194582951244,17.26230804275011
223,1000.8952365755066,17.26230804275011
216,1002.0730951105124,17.26230804275011
228,1003.2530394257902,17.26230804275011
230,1003.2530394257902,17.26230804275011
216,1498.9333812062196,12.43987000678431
215,1498.9333812062196,12.43987000678431
227,1501.1579324585366,12.43987000678431
236,1503.387900081514,12.43987000678431
212,1505.6233038810562,12.43987000678431
207,1505.6233038810562,12.43987000678431
